TRANSTEXT 7.1.997.12
PRIMARY_LANGID 12
English Text	Translated Text	Item Type
  "9 (Very High)"	"9 (Très Haute)"	"menu"
"9 Weeks"	"&9 Semaines"	"combobox"
"9 months"	"9 mois"	"combobox"
"9 pt"	"9 pt"	"combobox"
"< Back"	"< Retour"	"button"
"<New Rule>"	"<Nouvelle règle>"	"text"
"<Tasklist Attached>"	"<Liste de Tâche Attachée>"	"text"
"<any date>"	"<date quelconque>"	"text"
"<any>"	"<tous/toutes>"	"combobox"
"<anyone>"	"<tous>"	"text"
"<no date>"	"<pas de date>"	"text"
"<nobody>"	"<personne>"	"text"
"<none>"	"<aucune>"	"combobox"
  "<none>"	"<aucune>"	"menu"
"<specific date>"	"<date spécifique>"	"text"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"La connexion à '%s' n'a pas pu être établie.\n\nVoulez-vous vérifier les réglages et essayer de nouveau?"	"text"
"A simple and effective way to keep on top of your daily tasks"	"Un moyen simple et efficace de conserver en tête vos tâches quotidiennes"	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"La tâche avec l'ID n°'%d' ne peut être trouvée dans la Liste de Tâches active"	"text"
"About ToDoList"	"&A propos de ToDoList"	"menu"
"About"	"A propos de"	"dialog"
"About..."	"A propos de..."	"menu"
"Above Priority"	"&Priorité sup. à"	"label"
"Above Risk"	"Risque sup. à"	"label"
"Above Task"	"Avant la tâche"	"menu"
"Above selected task"	"Au dessus de la tâche sélectionnée"	"combobox"
"Accumulated"	"Accumulé"	"combobox"
"Active Dictionary"	"Dictionnaire actif:"	"label"
"Active Keyboard Shortcuts"	"Raccourcis clavier actifs"	"dialog"
"Active Tasklist"	"Liste des tâches &actives"	"menu"
"Active Tasks"	"Tâches actives"	"text"
"Active tasklist only"	"Liste active seulement"	"radiobutton"
"Active tasklist"	"Liste de tâches active"	"text"
"Add Dependency"	"Ajouter une Dépendance"	"tooltip"
"Add Rule"	"Ajouter une règle"	"tooltip"
"Add Task Dependency"	"Ajouter une dépendance"	"menu"
"Add Task File Link..."	"Choisir le lien fichier de la tâche"	"menu"
"Add Tasklist to Source Control"	"Ajouter la liste de tâche au contrôle de version"	"menu"
"Add Time to Task Log File"	"Ajouter le temps au fichier de trace de la tâche"	"menu"
"Adjusted"	"Ajusté"	"text"
"After Loading a Tasklist"	"Après l'ouverture d'une liste de tâches"	"label"
"Aggregate cost for the selected tasks"	"Agréger les coûts pour les tâches sélectionnées"	"text"
"Aggregate time estimate for the selected tasks"	"Agréger le temps estimé pour les tâches sélectionnées"	"text"
"Aggregate time spent on the selected tasks"	"Agréger le temps passé pour les tâches sélectionnées"	"text"
"Alignment"	"Alignement"	"label"
"All Files (*.*)|*.*||"	"Tous les fichiers (*.*)|*.*||"	"text"
"All Tasks"	"Toutes les tâches"	"menu"
"All attributes"	"&Tous les attributs"	"radiobutton"
"All open tasklists"	"toutes les listes de tâches ouvertes"	"combobox"
"All tasklists"	"Toutes les listes de tâches"	"radiobutton"
"All tasks"	"&Toutes les tâches"	"radiobutton"
"All"	"Tout"	"combobox"
"Alloc To"	"Allouer à"	"sysheader32"
"Allocated By"	"Alloué par"	"menu"
  "Allocated By"	"Alloué par"	"label"
"Allocated By:\t"	"Alloué par:\t"	"text"
"Allocated To"	"&Alloué à"	"menu"
  "Allocated To"	"Alloué à"	"label"
"Allocated To:\t"	"Alloué à:\t"	"text"
"Allocated by"	"&Alloué par"	"label"
"Allocated to"	"&Alloué à"	"label"
"Allow editing of task references"	"Autoriser l'édition des références de tâche"	"checkbox"
"Allow multi selection in the filter droplists"	"Autoriser les sélections multiples dans les filtres déroulants"	"checkbox"
"Allow multiple instances of ToDoList"	"Autoriser plusieurs instances de ToDoList"	"checkbox"
"Allow time-tracking on parent tasks"	"Autorise le chronométrage sur tâches-mères"	"checkbox"
"Also add time to task's time spent"	"Ajouter aussi le temps au temps passé de la tâche"	"checkbox"
"Alternate line colour"	"Couleur des lignes alternatives"	"checkbox"
"Always export task ID and Parent task ID"	"Toujours exporter l'ID de tâche et l'ID de tâche parente"	"checkbox"
"Always hide parent tasks in List View"	"Toujours cacher les tâches parent en Mode Liste"	"checkbox"
"Always show ToDoList when it starts up"	"&Toujours afficher ToDoList au démarrage"	"checkbox"
"Always show all available fields"	"Toujours montrer tous les champs disponibles"	"radiobutton"
"Always show all fields"	"Toujours montrer tous les champs"	"radiobutton"
"Always sort completed tasks below other tasks"	"Toujours placer les tâches terminées après les autres tâches"	"checkbox"
"Analyse Logged Time"	"Analyser les Temps Enregistrés"	"dialog"
"Analyse Logged Time..."	"Analyser les Temps Enregistrés..."	"menu"
"And/Or"	"Et/Ou"	"sysheader32"
"Anonymous Login"	"&Connexion anonyme"	"checkbox"
"Any category can match"	"Toute catégorie peut convenir"	"text"
"Any person can match"	"Toute personne peut convenir"	"text"
"Any tag can match"	"Toutes les marques peuvent correspondre"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Tous les champs texte"	"radiobutton"
"Any text field"	"N'importe quel champ de texte"	"text"
"Append the following text when pasting the 'Date/Time'"	"Ajouter le texte suivant lors du collage de 'Date/Heure'"	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Ajouter le nom d'utilisateur 'Créé par' lors du collage de 'Date/Heure'"	"checkbox"
"Apply as Filter"	"Utiliser comme &filtre"	"button"
"Apply changes to"	"Appliquer les modifications à"	"groupbox"
"Apply"	"&Appliquer"	"button"
"Archive Completed Tasks"	"Archiver les tâches terminées"	"menu"
"Archive Selected Task(s)"	"Archiver les tâche(s) sélectionnée(s)"	"menu"
"Archive Selected Tasks"	"Archiver les tâches sélectionnées"	"menu"
"Archive completed tasks"	"&Archiver les tâches terminées"	"checkbox"
"Archiving"	"Lors de l'archivage"	"label"
"Are you sure you want to delete all the tasks in this tasklist?"	"Êtes-vous sûr de vouloir supprimer toutes les tâches dans cette Liste de Tâches ?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Êtes-vous certain de vouloir supprimer le dossier de l'application et tout son contenu?"	"text"
"Are you sure you want to delete the selected task(s)?"	"Êtes-vous sûr de vouloir supprimer la(les) tâche(s) sélectionnée(s) ?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Êtes-vous sûr de vouloir exporter toutes les Listes de Tâches ouvertes vers '%s' ?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Êtes-vous sûr de vouloir exporter la Liste de Tâches active vers '%s' ?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Êtes-vous sûr de vouloir écraser '%s' avec le résultat de cet export ?"	"text"
"Arguments"	"Arguments"	"label"
  "Arguments"	"Arguments"	"sysheader32"
"Ascending"	"&Ascendant"	"checkbox"
"Ask me if I want to reload it"	"Me demander si je veux la recharger"	"combobox"
"Ask me what to do"	"Me demander ce qu'il faut faire"	"combobox"
"Assign"	"&Assigner"	"button"
"At Bottom of Task"	"A la fin de la tâche"	"menu"
"At Bottom of Task's Parent"	"En ba&s de la tâche mère"	"menu"
"At Bottom"	"A la fin"	"menu"
"At Top of Task"	"Au début de la tâche"	"menu"
"At Top of Task's Parent"	"En h&aut de la tâche mère"	"menu"
"At Top"	"Au sommet"	"menu"
"At bottom of selected task"	"A la fin des tâches sélectionnées"	"combobox"
"At bottom of tasklist"	"A la fin de la liste des tâches"	"combobox"
"At this date and time"	"A ces date et heure"	"radiobutton"
"At top of selected task"	"Au début des tâches sélectionnées"	"combobox"
"At top of tasklist"	"Au début de la liste des tâches"	"combobox"
"Attempt check out when loading a tasklist"	"Tenter de verrouiller au ch&argement d'une liste"	"checkbox"
"Attribute Details"	"Détails attribut"	"groupbox"
"Attribute Inheritance"	"Héritage d'attribut"	"label"
"Attribute Label"	"Nom attribut"	"text"
"Attribute Visibility"	"Visibilité d'Attribut"	"dialog"
"Attribute"	"Attribut"	"sysheader32"
"Attributes"	"Attributs"	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	"Auto-calculer les dates d'une tâche parent pour inclure toutes les sous-tâches"	"checkbox"
"Auto-save tasklists before running external tools"	"Sauvegarde Automatique des listes de tâches avant de lancer des outils externes"	"checkbox"
"Auto-save tasklists every"	"Sauvegarde automatique"	"checkbox"
"Auto-save tasklists when application loses focus"	"Sauvegarde automatique si perte de focus"	"checkbox"
"Auto-save when switching tasklists"	"Sauvegarde automatique au changement de liste"	"checkbox"
"Automatically adjust a task's dates when its dependency's dates changes"	"Adapte automatiquement la date d'une tâche si les dates dépendantes changent"	"checkbox"
"Automatically check for updates on startup"	"Vérifier automatiquement les màj au début"	"checkbox"
"Automatically export after saving"	"Exporter automatiquement après enregistrement"	"checkbox"
"Automatically refilter after editing"	"Refiltrer automatiquement après édition"	"checkbox"
"Automatically resort after editing"	"Retrier automatiquement après édition"	"checkbox"
"Available Commandline Options"	"Options de ligne de commande disponibles"	"dialog"
"Background Colour"	"Couleur du Fond"	"tooltip"
"Backing-up installation folder..."	"Sauvegarde du dossier d'installation..."	"text"
"Backup to folder"	"Sauvegarder dans le dossier"	"label"
"Backup"	"Sauvegarde"	"label"
"Backwards"	"Vers l'arrière"	"combobox"
"Bar Visibility"	"Visibilité des Barres"	"menu"
"Before this task"	"Avant cette tâche"	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	"Avant de pouvoir télécharger les mises à jour vous devez installer le module 'Web Update Wizard' (et alors réessayer).\n\nVoulez-vous télécharger le module 'Web Update Wizard' maintenant ?"	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	"Avant de vérifier l'orthographe pour la première fois vous devez \n définir la langue de Vérification Orthographique."	"text"
"Below Task"	"&Après tâche"	"menu"
"Below Tasklist"	"A dessous de la liste des tâches"	"combobox"
"Below selected task"	"Au dessous de la tâche sélectionnée"	"combobox"
"Billing Info"	"Infos Facturation"	"text"
"Body"	"&Corps"	"label"
"Bold"	"&Gras"	"menu"
  "Bold"	"Gras"	"tooltip"
"Breakdown"	"Découpage"	"groupbox"
"Browse"	"&Parcourir"	"button"
"Bug Report/Feature Request..."	"Rapport d'erreur/Fonctionnalités souhaitées..."	"menu"
"Bullet List"	"Liste à puces"	"tooltip"
"By Day"	"Par Jour"	"radiobutton"
"By Month"	"Par Mois"	"radiobutton"
"By Task"	"Par Tâche"	"radiobutton"
"By Week"	"Par Semaine"	"radiobutton"
"By the End of Next Month"	"pour la fin du mois prochain"	"menu"
"By the End of Next Week"	"pour la fin de la Semaine prochaine"	"menu"
"By the End of This Month"	"pour la fin de ce mois"	"menu"
"By the End of This Week"	"pour la fin de la &semaine"	"menu"
"By the end of that month"	"En fin du mois"	"combobox"
"By the end of that week"	"En fin de semaine"	"combobox"
"By the end of the following month"	"En fin du mois prochain"	"combobox"
"By the end of the following week"	"En fin de semaine prochaine"	"combobox"
"By"	"Par"	"label"
"Calculate missing 'Due' dates as"	"Calcule la date de 'Fin' manquante comme"	"groupbox"
"Calculate missing 'Start' dates as"	"Calcule la date de 'Début' manquante comme"	"groupbox"
"Calculate missing 'due' dates as being the later of the task's start date and 'today'."	"Calcule la date de 'Fin' manquante comme étant la dernière de la date de début de la tâche et aujourd'hui"	"checkbox"
"Calculate missing 'start' dates as being the earlier of the task's due date and 'today'."	"Calcule la date de 'Début' manquante comme étant la première de la date de fin de la tâche et aujourd'hui"	"checkbox"
"Calculate next occurrence"	"&Calculer l'occurrence suivante"	"label"
"Calendar Preferences"	"Préférences de Calendrier"	"dialog"
"Calendar"	"Calendrier"	"systabcontrol32"
  "Calendar"	""	"menu"
"Can be a file, folder, website, email, or task link"	"Peut être un fichier, un dossier, un site internet, un email, ou un lien vers une tâche"	"text"
"Cancel"	"Annuler"	"menu"
  "Cancel"	""	"button"
"Cat."	"Cat."	"text"
"Categories"	"Catégories"	"label"
  "Categories"	""	"text"
"Category"	"Catégorie"	"label"
  "Category"	""	"menu"
"Category:\t"	"Catégorie:\t"	"text"
"Centre Align"	"Centrer"	"tooltip"
"Centre"	"Centre"	"combobox"
"Change Password..."	"Changer le mot de passe"	"menu"
"Change..."	"Changer..."	"button"
"Character Set"	"Caractères"	"label"
"Check In"	"Déverrouiller"	"menu"
"Check Out to Edit"	"Verrouiller pour éditer"	"menu"
"Check Spelling"	"Vérifier l'orthographe"	"menu"
"Check for Updates..."	"Vérifier les mises à jour..."	"menu"
"Check in tasklists if no changes have been made for more than"	"Déverrouiller les listes lorsqu'aucun changement n'a été fait depuis plus de :"	"checkbox"
"Check in tasklists when I close them"	"Déverrouiller les listes à leur fermeture"	"checkbox"
"Check the status of remote tasklists only every"	"Vérifier l'état des listes de tâches distantes seul. ts les"	"label"
"Checked in (read-only)"	"Déverrouillé (lecture seule)"	"text"
"Checked out"	"Verrouillé"	"text"
"Checkin Tasklist"	"Verrouiller la Liste de Tâches"	"text"
"Checking Text"	"Vérification du texte:"	"label"
"Checkout Tasklist for Editing"	"Déverrouiller la Liste de Tâche pour édition"	"text"
"Clear All"	"&Effacer tout"	"button"
"Clear Filter"	"Effacer filtre"	"button"
  "Clear Filter"	"Effacer le filtre"	"menu"
"Clear Focused Task Attribute"	"Effacer l'attribut de la tâche sélectionnée"	"menu"
"Clear MRU"	"Effacer LPR"	"button"
"Clear Reminder"	"Effacer le rappel"	"menu"
"Clear Task Attribute"	"effacer l'attribut de la tâche"	"menu"
"Clear Task Colour"	"&Effacer la couleur de la tâche"	"menu"
"Clear Task Icon"	"E&ffacer l'icône de la tâche"	"menu"
"Clipboard text"	"Presse-papier texte"	"label"
"Close All Other Tasklists"	"Fermer toutes les a&utres listes"	"menu"
"Close All"	"Tout fermer"	"menu"
"Close Tasklist"	"Fermer la liste de tâches"	"menu"
"Collapse Task"	"Réduire la tâche"	"tooltip"
"Collapse"	"Réduire"	"menu"
"Colour 'Priority' column"	"Colorier la colonne Priorité'"	"checkbox"
"Colour task titles by Priority"	"Colorier les titres de tâches par priorité"	"radiobutton"
"Colour task titles by assigned colours"	"Colorier les titres de tâches par couleurs assignées"	"radiobutton"
"Colour task titles by"	"Colorier les titres de tâches par"	"radiobutton"
"Colour"	"Coule&ur"	"label"
"Colours"	"Couleurs"	"label"
"Column Name from File..."	"Nom de colonne depuis le fichier…"	"sysheader32"
"Column Title"	"Titre de colonne"	"text"
"Column Visibility"	"Colonnes"	"sysheader32"
"Column count"	"Nombre de colonnes"	"label"
"Column title"	"Titre de colonne"	"label"
"Column width"	"Largeur de colonne"	"label"
"Command Line Options"	"Options de la ligne de commandes"	"menu"
"Comment"	"Commentaire"	"label"
"Comments font"	"Fonte des commentaires"	"checkbox"
"Comments"	"Commentaires"	"combobox"
  "Comments"	"Commentaires"	"label"
"Comments:\t"	"Commentaires:\t"	"text"
"Companies"	"Entreprises"	"text"
"Completed Date"	"Date de fin"	"checklistbox"
  "Completed Date"	"Date de fin"	"menu"
  "Completed Date"	""	"combobox"
"Completed Status"	"Etat terminé"	"menu"
"Completed Tasks"	"Tâches terminées"	"text"
"Completed Time"	"Heure Accompli"	"label"
"Completed task colour"	"Couleur des tâches terminées"	"checkbox"
"Completed tasks"	"Tâches &terminées"	"checkbox"
"Completed"	"Accom&pli"	"label"
"Completed:\t"	"Accompli:\t"	"text"
"Completion Checkbox"	"Case à cocher de Fin"	"text"
"Completion Date"	"Date accompli"	"checkbox"
"Confidential"	"Confidentiel"	"text"
"Confirm Addition"	"Confirmer l'Ajout"	"text"
"Confirm Delete"	"Confirmer la Suppression"	"text"
"Confirm Export Folder"	"Confirmer dossier export."	"text"
"Confirm Overwrite"	"Confirmer l'Ecrasement"	"text"
"Confirm Password"	"Confirmer le Mot de Passe"	"label"
"Confirm Reload"	"Confirmer le Rechargement"	"text"
"Confirm Save"	"Confirmer sauvegarde"	"text"
"Continue time-tracking a task even when"	"Continuer de chronométrer une tâche même lorsque"	"label"
"Continue to update subtasks as parent changes"	"Les sous-tâches sont mises à jour si la mère change"	"checkbox"
"Contribution"	"Contribution"	"sysheader32"
"Contributor"	"Contributeur"	"sysheader32"
"Contributors"	"Contributeurs"	"label"
"Control each field individually"	"Contrôler chaque champs individuellement"	"radiobutton"
"Conversation Topic"	"Sujet de conversation"	"text"
"Convert selected object between types\nConvert Object"	"Convertit l’objet sélectionné entre les types\nConvertir l’objet"	"text"
"Copy (More)"	"Copier (Plus)"	"menu"
"Copy All"	"Tout copier"	"button"
"Copy As"	"Copier comme"	"menu"
"Copy Formatting"	"Copier Formatage"	"menu"
"Copy Task Here"	"Copier tâche ici"	"menu"
"Copy as HTML"	"Copier comme HTML"	"menu"
"Copy"	"C&opier"	"menu"
"Copying updated files to installation folder..."	"Copie des fichiers mis à jour dans le dossier d'installation..."	"text"
"Cost"	"Coût"	"menu"
  "Cost"	"&Coût"	"label"
"Cost:\t\t"	"Coût:\t\t"	"text"
"Create Link to File"	"Créer un Lien vers un Fichier"	"dialog"
"Create Reference to Task Here"	"Créer une référence de tâche ici"	"menu"
"Create Task Dependency"	"Créer une Dépendance"	"dialog"
"Create Task File Link"	"Créer un lien vers le fichier de la tâche"	"menu"
"Create Task"	"Créer une tâche"	"menu"
"Create a new task"	"Créer une nouvelle tâche"	"combobox"
  "Create a new task"	""	"radiobutton"
"Created By"	"Créé par"	"sysheader32"
  "Created By"	"Créé par"	"combobox"
  "Created By"	""	"menu"
"Created"	"Créé"	"text"
"Creation Date"	"Date de création"	"checklistbox"
  "Creation Date"	"Date de création"	"menu"
"Creation Time"	"Date de création"	"text"
"Csv delimiter"	"Délimiteur de Csv"	"label"
"Current Folder"	"Dossier actuel"	"label"
"Current folder"	"Dossier actuel"	"label"
"Current shortcut key"	"Raccourci actuel:"	"label"
"Currently assigned to:\n\n'%s'"	"Actuellement assigné à :\n\n'%s'"	"text"
"Currently focused field"	"Champ actuellement sélectionné"	"text"
"Custom Attribute"	"Attribut Personnalisé"	"combobox"
"Custom Task Attributes"	"Attributs Personnalisés"	"dialog"
"Custom Task Attributes..."	"Attributs Personnalisés..."	"menu"
"Custom"	"&Personnaliser"	"radiobutton"
"Cut"	"Couper"	"menu"
"D"	"J"	"text"
"Days"	"Jours"	"menu"
"Daily"	"Quotidien"	"radiobutton"
"Data Type"	"Type de données"	"text"
"Data type"	"Type de donnée"	"label"
"Date of creation"	"&Date de création"	"checkbox"
"Date"	"Date"	"label"
"Date/Time Formatting"	"Date/Heure Formatage"	"label"
"Day"	"Jour"	"radiobutton"
"Day(s)"	"Jour(s)"	"combobox"
"Days"	"Jours"	"text"
"Days, mid"	"Jours, moyen"	"combobox"
"Days, narrow"	"Jours, étroit"	"combobox"
"Days, wide"	"Jours, large"	"combobox"
"Decrease Font Size"	"Diminuer la taille de caractère"	"tooltip"
"Decrease Indent"	"Diminuer l'indentation"	"menu"
  "Decrease Indent"	"Diminuer l'indentation"	"tooltip"
"Decrease"	"Diminuer"	"menu"
"Decrement Task % Completion"	"&Décrémenter le % d'achèvement de la tâche"	"menu"
"Decrement Task Priority"	"Décrémenter la priorité de la tâche"	"menu"
"Default Allocated By"	"Affecté par défaut par"	"label"
"Default Allocated To"	"Alloué par défaut à"	"label"
"Default Attribute Visibility for New Tasklists"	"Visibilité des attributs pour les nouvelles listes de tâches"	"label"
"Default Attributes"	"Attributs par défaut"	"label"
"Default Categories"	"Catégories par défaut"	"label"
"Default Statuses"	"Etats par défaut"	"label"
"Default Task View Visibility"	"Visibilité des vues par défaut"	"label"
"Default data"	"Données par défaut"	"label"
"Defaults"	"Défauts"	"button"
"Delete All Tasks"	"Supprimer &toutes les tâches"	"menu"
"Delete Attribute"	"Supprimer attribut"	"tooltip"
"Delete Dependency"	"Supprimer une Dépendance"	"tooltip"
"Delete Rule"	"Supprimer une règle"	"tooltip"
"Delete Search"	"Supprimer la recherche"	"tooltip"
"Delete Selected Task"	"Supprimer la tâche sélectionnée"	"menu"
"Delete Task Dependency"	"Supprimer une Dépendance"	"dialog"
"Delete Task"	"Supprimer la tâche"	"tooltip"
"Delete Tool"	"Supprimer l'outil"	"tooltip"
"Delete"	"Supprimer"	"menu"
"Dependency"	"Dépendance"	"menu"
  "Dependency"	"Dé&pendance"	"label"
"Dependency:\t"	"Dépendance:\t"	"text"
"Dependents:\t"	"Dépendant:\t"	"text"
"Description"	"Description"	"sysheader32"
"Details"	"&Détails"	"groupbox"
"Dialog"	"Dialogue"	"dialog"
"Dictionaries (*.dic)"	"Dictionnaires (*.dic)"	"combobox"
"Dictionaries (*.dic)|*.dic||"	"Dictionnaires  (*.dic)|*.dic||"	"text"
"Direction"	"Direction"	"label"
"Dismiss and Go to Task"	"Effacer et pointer sur la tâche"	"button"
"Dismiss"	"Effacer"	"button"
"Display 'Alloc To' after task's gantt bar"	"Afficher 'Alloué à' après la barre Gantt de la tâche"	"checkbox"
"Display 'Alloc To' column"	"Afficher la colonne 'Alloué à'"	"checkbox"
"Display 'Estimated/Spent' times in HMS format"	"Afficher les temps estimé/passé au format HMS"	"checkbox"
"Display Language"	"Afficher la langue"	"label"
"Display a parent task's '% Completion' as being the average of all its subtasks' % completions"	"Afficher le '% accompli' d'une tâche mère comme moyenne du '% accompli' de ses sous-tâches"	"checkbox"
"Display a task's '% Completion' as being equal to its 'Time Spent' divided by its 'Time Estimate'"	"Afficher le '% accompli' d'une tâche comme le rapport du 'temps passé' par le 'temps estimé'"	"checkbox"
"Display a task's 'Due Date' as"	"Afficher la 'date prévue' d'une tâche comme"	"groupbox"
"Display a task's 'Remaining Time' as"	"Calculer le 'Temps restant' d'une tâche comme:"	"groupbox"
"Display a task's 'Start Date' as"	"Afficher la 'date de début' d'une tâche comme"	"groupbox"
"Display a task's priority/risk as being the highest of its and all its subtasks' priorities/risks"	"Prendre la 'priorité/risque' la plus haute de toutes les sous-tâches, pour la 'priorité/risque' d'une tâche"	"checkbox"
"Display a warning if I attempt to add or delete tasks from an archive"	"Afficher un avertissement si l'on tente d'ajouter ou supprimer des tâches d'une archive"	"checkbox"
"Display comments after a task's title"	"Afficher les commentaires à la suite du titre des tâches"	"checkbox"
"Display confirmation dialog for each period logged"	"Afficher le dialogue de confirmation pour chaque période enregistrée"	"checkbox"
"Display dates and times in ISO format"	"Afficher les dates et heures au format I&SO"	"checkbox"
"Display delete confirmation dialog"	"Afficher la fenêtre de confirmation de suppression"	"checkbox"
"Display notifications in HTML"	"Afficher les notifications en HTML"	"checkbox"
"Display only the first line of comments"	"Afficher seulement la première ligne des commentaires"	"checkbox"
"Display reminders using 'Stickies' (by Zhorn Software)"	"Afficher les rappels en utilisant 'Stickies' (application de Post-it de Zhorn Software)"	"checkbox"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	"&Demander la confirmation de sauvegarde à la sortie (sinon la liste des tâches sera sauvée automatiquement)"	"checkbox"
"Display task 'Completion' dates"	"Afficher les dates de 'Fin' des tâches"	"checkbox"
"Display task 'Due' dates"	"Afficher les dates 'Prévues' des tâches"	"checkbox"
"Display task 'Start' dates"	"Afficher les dates de 'Début' des tâches"	"checkbox"
"Display tasks as continuous between their 'Start' and 'Due' dates"	"Afficher les tâches comme continues entre leurs date de 'Début' et 'prévu'"	"checkbox"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	"Afficher le fichier image directement\n(supporte actuellement bmp, ico, gif, jpg, png)"	"radiobutton"
"Display the selected task's path in the header bar"	"Afficher le chemin de la tâche sélectionnée dans la barre d'entête"	"checkbox"
"Display"	"Afficher"	"label"
"Do Search"	"Appliquer la recherche"	"tooltip"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	"Voulez vous créer une nouvelle tâche récurrente ou réutiliser une tâche récurrente existante ?"	"label"
"Dock Below"	"Ranger en bas"	"tooltip"
"Dock Left"	"Ranger à gauche"	"tooltip"
"Dock Right"	"Ranger à droite"	"tooltip"
"Donate..."	"&Don..."	"menu"
"Done!"	"Fini!"	"text"
"Download More Dictionaries"	"Télécharger d'autres dictionnaires"	"label"
"Download Progress (%d%%)"	"Progression du Téléchargement (%d%%)"	"text"
"Download Progress"	"Progression du téléchargement"	"dialog"
"Downloading '%s' from '%s'"	"Télécharge '%s' de '%s'"	"text"
"Downloading latest update... %d%%"	"Téléchargement de la dernière mise à jour... %d%%"	"text"
"Due Date"	"Date prévue"	"menu"
  "Due Date"	""	"label"
"Due Date:\t"	"Date prévue:\t"	"text"
"Due Task Notifications"	"Notifications tâche prévue"	"label"
"Due Tasks"	"Tâches prévues"	"menu"
"Due Tasks: %s"	"Tâches prévues : %s"	"text"
"Due Time"	"Heure prévue"	"label"
"Due by"	"Prévue"	"label"
"Due date - Current date"	"date prévue - date du jour"	"radiobutton"
"Due"	"Prévu"	"sysheader32"
"Dynamic Droplists"	"Listes déroulantes Dynamiques"	"label"
"Dynamic data, multi-selection"	"Données dynamiques,  multi-sélection"	"text"
"Dynamic data, single-selection"	"Données dynamiques,  sélection simple"	"text"
"Dynamically adjust the height of tasks to ensure full visibility"	"Ajuster dynamiquement la hauteur des tâches pour assurer une visibilité complète"	"checkbox"
"Edit Attribute Title"	"Editer le titre de l'attribut"	"tooltip"
"Edit Dependency"	"Editer Dépendance"	"tooltip"
"Edit Field Visibility"	"Edition"	"sysheader32"
"Edit Label"	"Editer Nom"	"button"
"Edit Task Dependency"	"Editer Dépendance"	"dialog"
"Edit Task Log File"	"Editer le fichier &log des tâches"	"menu"
"Edit Task Recurrence..."	"Editer la récurrence de la tâche"	"menu"
"Edit Task Title"	"&Editer le titre de la tâche"	"menu"
  "Edit Task Title"	"Editer le titre de la tâche"	"tooltip"
"Edit"	"&Editer"	"menu"
"Email Selected Task(s)..."	"Envoyer par email les tâches sélectionnées"	"menu"
"Email Tasks..."	"Envoyer les &tâches par e-&mail..."	"menu"
"Embed a copy of the file which can be viewed by double-clicking the icon"	"Inclure une copie du fichier qui peut être consulté en double-cliquant sur l'icône"	"radiobutton"
"Embed a link to the file which allows the original file to be edited and automatically updated"	"Inclure un lien vers le fichier qui permet au fichier original d'être édité et automatiquement mis à jour"	"radiobutton"
"Enable '.tdl' as a file extension for tasklists"	"Autoriser '.tdl' comme extension de fichier"	"checkbox"
"Enable 'Add-to-Dictionary' (for translators)"	"Autoriser 'Ajouter au dictionnaire' (pour les traducteurs)"	"checkbox"
"Enable 'tdl://' as a url protocol"	"Autoriser 'tdl://' comme un protocole url"	"checkbox"
"Enable delayed loading of tasklists"	"Autoriser le chargement différé de listes"	"checkbox"
"Enable full row selection"	"Autoriser la sélection totale des lignes"	"checkbox"
"Enable sorting by clicking on column headers"	"Autoriser le tri en cliquant sur l'entête de la colonne"	"checkbox"
"Enable support for Right-to-Left (RTL) user input"	"Autoriser la saisie de Droite-à-Gauche (RTL)"	"checkbox"
"Enable window fading when showing dialog boxes"	"Active le fondu de la fenêtre lors de l'affichage des boites de dialogue"	"checkbox"
"Encrypt Tasklist"	"Cr&ypter la liste de tâches active"	"menu"
"End Date"	"Date de fin"	"text"
"End Time"	"Heure de fin"	"text"
"End after"	"Termine après"	"checkbox"
"End of Next Month"	"Fin du mois prochain"	"text"
"End of Next Week"	"Fin de la semaine prochaine"	"text"
"End of Next Year"	"Fin du l'année prochaine"	"text"
"End of This Month"	"Fin de ce mois"	"text"
"End of This Week"	"Fin de cette semaine"	"text"
"End of This Year"	"Fin de cette année"	"text"
"Enter Password"	"Entrez le Mot de Passe"	"label"
"Enter Remote Server Details"	"Entrer les caractéristiques du serveur distant"	"dialog"
"Enter the password for encrypting this tasklist and then confirm it."	"Entrez le mot de passe pour crypter cette Liste de Tâches et validez."	"label"
"Error"	"Erreur"	"menu"
"Est."	"Est."	"text"
"Est: %s"	"Est: %s"	"text"
"Every weekday"	"Tous les jours de la semaine"	"radiobutton"
"Every"	"Chaque"	"radiobutton"
"Exit ToDoList"	"&Quitter ToDoList"	"menu"
