TRANSTEXT 8.2.999.3
PRIMARY_LANGID 36
English Text	Translated Text	Item Type
"45 minutes"	"45 minut"	"combobox"
"60 minutes"	"60 minut"	"combobox"
"60 minutes / 1 hour"	"60 minut/1 ura"	"combobox"
"60 seconds"	"60 sekund"	"combobox"
"90 Day Rolling Average"	"90 dnevno tekoče povprečje"	"combobox"
"120 seconds"	"120 sekund"	"combobox"
"< Back"	"< Nazaj"	"button"
"<any date>"	"<vsak datum>"	"text"
"<any>"	"<katerokoli>"	"combobox"
"<anyone>"	"<kdorkoli>"	"text"
"<Existing Custom Attribute>"	"<Obstoječi atribut po meri>"	"combobox"
"<filepath>\tOpens/selects the specified tasklist"	"<potdatoteke>\tOdpre/izbere določen seznam opravil"	"text"
"<handler not installed>"	"upravljalnik ni nameščen"	"label"
"<Multiple (%d) tasks selected>"	"Več (%d) izbranih atributov"	"text"
"<multiple formats>"	"<več formatov>"	"text"
"<New Allocation>"	"<Nova dodelitev>"	"text"
"<New Button>"	"<Nov gumb>"	"text"
"<New Column>"	"<Novi stolpec>"	"text"
"<New Custom Attribute (List)>"	"Novi atribut po meri (seznam)"	"combobox"
"<New Custom Attribute>"	"Novi atribut po meri"	"combobox"
"<New Rule>"	"Novo pravilo"	"text"
"<no date>"	"<brez datuma>"	"text"
"<no sound>"	"<brez zvoka>"	"text"
"<No task selected>"	"Ni izbranega opravila"	"text"
"<nobody>"	"<nihče>"	"text"
"<none>"	"<brez>"	"combobox"
  "<none>"	"<brez>"	"menu"
"<separator>"	"<ločilo>"	"text"
"<specific date>"	"<določen datum>"	"text"
"<specific dates>"	"določeni datumi"	"combobox"
"<Tasklist Attached>"	"<Priložen seznam opravil>"	"text"
"<unknown format>"	"<neznana oblika>"	"combobox"
"A connection to '%s' could not be established.\n\nWould you like to check your details and try again?"	"Povezave z'%s' ni bilo mogoče vzpostaviti.\n\nAli želite preveriti podrobnosti in poskusiti znova?"	"text"
"a screensaver is running or the desktop is locked"	"je zagnan ohranjevalnik zaslona ali je zaklenjeno namizje"	"checkbox"
"A simple and effective way to keep on top of your daily tasks"	"Preprost in učinkovit način za ažurno izvajanje vaših dnevnih opravil"	"label"
"A task with an ID of '%d' could not be found in the active tasklist"	"Opravila z ID od '%d' ni bilo mogoče najti v aktivnem časopisu seznama opravil"	"text"
"AaBbYyZz"	"AaBbYyZz"	"label"
"About"	"Vizitka"	"dialog"
"About ToDoList"	"Vizitka ToDoLista"	"menu"
"About..."	"Vizitka..."	"menu"
"Above Priority"	"Nad priotiteto"	"label"
"Above Risk"	"Nad tveganjem"	"label"
"Above selected task"	"Nad izbranim opravilom"	"combobox"
"Above Task"	"Nad opravilom"	"menu"
"Accumulated"	"Akumulirano"	"combobox"
"Activate Filter"	"Aktiviraj filter"	"menu"
"Activate Task View"	"Aktiviraj prikaz opravila"	"menu"
"Active Date Range (%s)"	"Aktivno časovno obdobje (%s)"	"label"
"Active Dictionary"	"Aktiven slovar"	"label"
"Active Keyboard Shortcuts"	"Aktivne bližnjične tipke"	"dialog"
"Active tasklist"	"Aktiven seznam opravil"	"radiobutton"
"Active Tasklist"	"Aktiven seznam opravil"	"menu"
"Active tasklist only"	"Samo aktiven seznam opravil"	"radiobutton"
"Active Tasks"	"Aktivna opravila"	"text"
"Actual Work"	"Dejansko delo"	"text"
"Add Dependency"	"Dodaj odvisnost"	"tooltip"
"Add dividing line"	"Dodaj ločnico"	"checkbox"
"Add Rule"	"Dodaj pravilo"	"tooltip"
"Add Task Dependency"	"Dodaj odvisnost opravila"	"menu"
"Add Task File Link..."	"Dodaj povezavo datoteke opravila..."	"menu"
"Add Tasklist to Source Control"	"Dodaj seznam opravil v Nadzor vira"	"menu"
"Add Time to Task Log File"	"Dodaj čas v datoteko dnevnika opravila"	"menu"
"Add Tracked Time"	"Dodaj čas sledenja"	"tooltip"
"Adjust allocations equally"	"Enako prilagodi dodelitve"	"radiobutton"
"Adjust allocations in proportion to their existing values"	"Prilagodi dodelitve sorazmerno z njihovimi obstoječimi vrednostmi"	"radiobutton"
"Adjust Task % Completion to match today's date"	"Prilagodi dokončanje opravila (s)%, da se ujema z današnjim datumom"	"menu"
"Adjusted"	"Prilagojeno"	"text"
"After completing a task, set its 'Status' to"	"Po dokončanju opravila nastavi njegovo 'Stanje' na"	"checkbox"
"After Loading a Tasklist"	"Po nalaganju seznama opravil"	"label"
"After selected task"	"Po izbranem opravilu"	"combobox"
"Aggregate cost for the selected tasks"	"Skupni stroški za izbrana opravila"	"text"
"Aggregate time estimate for the selected tasks"	"Skupen ocenjen čas za izbrana opravila"	"text"
"Aggregate time spent on the selected tasks"	"Skupen porabljen čas za izbrana opravila"	"text"
"Alignment"	"Poravnava"	"label"
"Alignment on page"	"Poravnava na strani"	"label"
"All"	"Vse"	"combobox"
"All attributes"	"Vsi atributi"	"radiobutton"
"All Files"	"Vse datoteke"	"combobox"
"All open tasklists"	"Vsi odprti seznami opravil"	"combobox"
"all open tasklists"	"vsi odprti seznami opravil"	"combobox"
"All tasklists"	"Vsi seznami opravil"	"radiobutton"
"All Tasks"	"Vsa opravila"	"menu"
"All tasks"	"Vsa opravila"	"radiobutton"
"Alloc By"	"Dodelil"	"sysheader32"
"Alloc To"	"Dodeljeno za"	"sysheader32"
"Allocated by"	"Dodelil"	"label"
"Allocated By"	"Dodelil"	"menu"
"Allocated By Frequency"	"Dodeljeno po frekvenci"	"combobox"
"Allocated To"	"Dodeljeno za"	"menu"
  "Allocated To"	"Dodeljeno za"	"label"
"Allocated to"	"Dodeljeno za"	"label"
"Allocated To Frequency"	"Dodeljeno na frekvenco"	"combobox"
"Allocations"	"Dodelitve"	"label"
"Allow editing of task references"	"Dovoli urejanje sklicev opravila"	"checkbox"
"Allow multi selection in the filter droplists"	"Dovoli več izbir v spustnih seznamih filtra"	"checkbox"
"Allow multiple instances of ToDoList"	"Dovoli več hkratnih primerkov programa ToDoList"	"checkbox"
"Allow sorting by clicking on column headers"	"Omogoči razvrščanje s klikom na glavo stolpca"	"checkbox"
"Allow time-tracking on parent tasks"	"Dovoli sledenje časa na nadrejenih opravilih"	"checkbox"
"Alpha Release"	"Alfa izdaja"	"text"
"Also add time to task's time spent"	"Dodaj tudi čas za porabo časa opravila"	"checkbox"
"Alternate line colour"	"Nadomestna barva črte"	"checkbox"
"Always export task ID and Parent task ID"	"Vedno izvozi ID opravila in ID nadrejenega opravila"	"checkbox"
"Always hide parent tasks in List View"	"Vedno skrij nadrejeno opravilo v Prikazu opravila"	"checkbox"
"Always on Top"	"Vedno na zaslonu"	"tooltip"
"Always prompt me to choose"	"Vedno me pozovi, da izberem"	"checkbox"
"Always show 'Backlog' column"	"Vedno prikaži stolpec 'Zaostanek'"	"checkbox"
"Always show all available fields"	"Vedno prikaži vsa razpoložljiva polja"	"radiobutton"
"Always show all fields"	"Vedno prikaži vsa polja"	"radiobutton"
"Always show ToDoList when it starts up"	"Vedno prikaži ToDoList ob njegovem zagonu"	"checkbox"
"Always sort completed tasks below other tasks"	"Vedno razvrsti končana opravila pod drugimi opravili"	"checkbox"
"Analyse Logged Time"	"Analiziraj zabeleženi čas"	"dialog"
"Analyse Logged Time..."	"Analiziraj zabeleženi čas..."	"menu"
"and"	"in"	"combobox"
"And then stop the timer"	"In potem zaustavi časovnik"	"label"
"And/Or"	"In/ali"	"sysheader32"
"Anonymise Tasklist"	"Anonimiziraj seznam opravil"	"menu"
"Anonymous Login"	"Anonimna prijava"	"checkbox"
"Any category can match"	"Vsaka kategorija se lahko ujema"	"combobox"
"Any person can match"	"Vsaka oseba se lahko ujema"	"combobox"
"Any status can match"	"Vsako stanje se lahko ujema"	"combobox"
"Any tag can match"	"Vsaka oznaka se lahko ujema"	"combobox"
"Any text field"	"Vsako besedilno polje"	"text"
"Any text field (eg. Allocated To, External ID, etc)"	"Vsako besedilno polje (npr. Dodeljeno za, Zunanji ID, itn.)"	"radiobutton"
"Append the following text when pasting the 'Date/Time'"	"Dodaj naslednje besedilo, ko prilepiš 'Datum/Čas'"	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Dodaj ime uporabnika 'Ustvaril', ko prilepiš 'Datum/Čas'"	"checkbox"
"Application"	"Aplikacija"	"label"
"Apply"	"Uporabi"	"button"
"Apply as Filter"	"Uporabi kot filter"	"button"
"Apply changes to"	"Uporabi spremembe za"	"groupbox"
"Apply offset from 'Today'"	"Uporabi odmik od 'Danes'"	"checkbox"
"archive"	"arhiv"	"text"
"Archive completed tasks"	"Arhiviraj končana opravila"	"checkbox"
"Archive Completed Tasks"	"Arhiviraj končana opravila"	"menu"
"Archive Selected Tasks"	"Arhiviraj izbrana opravila"	"menu"
"Archiving"	"Arhiviranje"	"label"
"Are you sure you want to delete all the tasks in this tasklist?"	"Ali ste prepričani, da želite izbrisati all the tasks in this tasklist?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Ali ste prepričani, da želite izbrisati mapo aplikacije in njeno celotno vsebino?"	"text"
"Are you sure you want to delete the selected tasks?"	"Ali ste prepričani, da želite izbrisati izbrane sezname opravil?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Ali ste prepričani, da želite izvoziti vse odprte sezname opravil v '%s'?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Ali ste prepričani, da želite izvoziti aktiven seznam opravil v '%s'?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Ali ste prepričani, da želite prepisati '%s' z rezultati tega izvoza?"	"text"
"Arguments"	"Argumenti"	"label"
  "Arguments"	"Argumenti"	"sysheader32"
"as a tasklist"	"kot seznam opravil"	"combobox"
"as text in the email body"	"kot besedilo v telesu e-pošte"	"combobox"
"Ascending"	"Naraščajoče"	"checkbox"
"Ask me if I want to reload it"	"Vprašaj me, če ga želim znova naložiti"	"combobox"
"Ask me what to do"	"Vprašaj me, kaj naj storim"	"combobox"
"Assign"	"Dodeli"	"button"
"At Bottom"	"Na dnu"	"menu"
"At bottom of selected task"	"Na dnu izbranega opravila"	"combobox"
"At Bottom of Task"	"Na dnu opravila"	"menu"
"At Bottom of Task's Parent"	"Na dnu nadrejenega opravila"	"menu"
"At bottom of tasklist"	"Na dnu seznama opravil"	"combobox"
"At this date and time"	"Na ta datum in čas"	"radiobutton"
"At Top"	"Na vrhu"	"menu"
"At top of selected task"	"Na vrhu izbranega opravila"	"combobox"
"At Top of Task"	"Na vrhu opravila"	"menu"
"At Top of Task's Parent"	"Na vrhu nadrejenega opravila"	"menu"
"At top of tasklist"	"Na vrhu seznama opravil"	"combobox"
"Attempt check out when loading a tasklist"	"Poskusi odjaviti, ko naložiš seznam opravil"	"checkbox"
"Attribute"	"Atribut"	"sysheader32"
"Attribute Details"	"Podrobnosti atributa"	"groupbox"
"Attribute Inheritance"	"Dedovanje atributov"	"label"
"Attribute Label"	"Oznaka atributa"	"text"
"Attribute to 'track'"	"Atribut za 'sled'"	"label"
"Attribute Values"	"Vrednosti atributa"	"sysheader32"
"Attributes"	"Atributi"	"groupbox"
"Auto-calculate missing allocations"	"Samodejno izračunaj manjkajoče dodelitve"	"checkbox"
"Auto-calculate parent task dates to include all subtasks"	"Samodejno izračunaj datume nadrejenih opravil za vključitev vseh podopravil"	"checkbox"
"Auto-generate header row"	"Samodejno ustvari vrstico glave"	"combobox"
"Auto-save tasklists before running external tools"	"Samodejno shrani sezname opravil pred zagonom zunanjih orodij"	"checkbox"
"Auto-save tasklists every"	"Samodejno shrani sezname opravil vsakih"	"checkbox"
"Auto-save tasklists when application loses focus"	"Samodejno shrani sezname opravil, ko aplikacija izgubi fokus"	"checkbox"
"Auto-save when switching tasklists"	"Samodejno shrani med preklopom seznamov opravil"	"checkbox"
"Auto-scroll to task when selecting"	"Med izbiro samodejno zdrsni na opravilo"	"checkbox"
"Automatic"	"Samodejno"	"text"
"Automatically adjust a task's dates when its dependency's dates changes"	"Samodejno prilagodi datume opravil, ko se spremenijo datumi njegove odvisnosti"	"checkbox"
"Automatically check for updates on startup"	"Ob zagonu samodejno preveri obstoj posodobitve"	"checkbox"
"Automatically export after saving"	"Samodejno izvozi po shranjevanju"	"checkbox"
"Automatically generate columns from task attribute values"	"Samodejno ustvari stolpce iz vrednosti atributov opravil"	"radiobutton"
"Automatically refilter after editing"	"Po urejanju samodejno znova filtriraj"	"checkbox"
"Automatically resort after editing"	"Po urejanju samodejno znova razvrsti"	"checkbox"
"Available Commandline Options"	"Možnosti ukazne vrstice, ki so na voljo"	"dialog"
"Background Colour"	"Barva ozadja"	"tooltip"
"Backing-up installation folder..."	"Varnostno kopiraj mapo namestitve"	"text"
"Backlog"	"Zaostanek"	"sysheader32"
"Backup"	"Varnostna kopija"	"label"
"Backup to folder"	"Varnostno kopiraj v mapo"	"label"
"Backwards"	"Nazaj"	"combobox"
"Bar Visibility"	"Vidnost vrstice"	"menu"
"Bcc"	"Bcc"	"text"
"before due date"	"pred datumom zapadlosti"	"combobox"
"before start date"	"pred začetnim datumom"	"combobox"
"Before this task"	"Pred tem opravilom"	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	"Preden lahko prenesete posodobitve, morate namestiti komponento za čarovnika spletnega posodabljanja (in nato znova poskusiti).\n\nAli zdaj želite prenesti čarovnika za spletno posodobitev?"	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	"Preden lahko prvič preverite črkovanje morate \ndoločiti mesto črkovalnika."	"text"
"Beginning at"	"Začetek ob"	"label"
"begins in %.0f minutes at %s"	"se začne v %.0f minutah na %s"	"text"
"begins in %s at %s"	"se začne v %s ob %s"	"text"
"begins now (%s)"	"se začne zdaj (%s)"	"text"
"Below selected task"	"Pod izbranim opravilom"	"combobox"
"Below Task"	"Pod opravilom"	"menu"
"Below Tasklist"	"Pod seznamom opravil"	"combobox"
"Beta Release"	"Beta izdaja"	"text"
"Billing Info"	"Podatki za zaračunavanje"	"text"
"Body"	"Telo"	"label"
"Bold"	"Krepko"	"menu"
  "Bold"	"Krepko"	"tooltip"
"Border colour"	"Barva roba"	"checkbox"
"Border width"	"Širina roba"	"label"
"Bottom"	"Spodaj"	"combobox"
"Bottom of tasklist"	"Na dnu seznama opravil"	"combobox"
"Breakdown"	"Prekinitev"	"groupbox"
"Browse"	"Prebrskaj"	"button"
"Bug Report/Feature Request..."	"Prijava napake/Zahteva funkcij..."	"menu"
"Bullet List"	"Seznam z zaporednimi točkami"	"tooltip"
"Burndown"	"Graf preostalega dela"	"combobox"
  "Burndown"	"Graf preostalega dela"	"systabcontrol32"
"By"	"Po"	"label"
"By day"	"Po dnevu"	"radiobutton"
"By month"	"Po mesecu"	"radiobutton"
"By Now"	"Takojšnji nakup"	"text"
"By task"	"Po opravilu"	"radiobutton"
"By the End of Next Month"	"Do konca naslednjega meseca"	"menu"
"By the End of Next Week"	"Do konca naslednjega tedna"	"menu"
"By the End of Next Year"	"Do konca prihodnjega leta"	"text"
"By the end of that month"	"Do konca meseca"	"combobox"
"By the end of that week"	"Do konca tedna"	"combobox"
"By the end of the following month"	"Do konca naslednjega meseca"	"combobox"
"By the end of the following week"	"Do konca naslednjega tedna"	"combobox"
"By the End of This Month"	"Do konca tega meseca"	"menu"
"By the End of This Week"	"Do konca tega tedna"	"menu"
"By the End of This Year"	"Do konca tega leta"	"text"
"By the Next 7 Days"	"Do naslednjih 7 dni"	"text"
"By Today"	"Do danes"	"menu"
  "By Today"	"[neobvezno] Do danes"	"text"
"By Tomorrow"	"Do jutri"	"menu"
  "By Tomorrow"	"[neobvezno] Do jutri"	"text"
"By week"	"Po tednu"	"radiobutton"
"By Yesterday"	"Po včeraj"	"text"
"Calculate missing 'Due' dates as"	"Izračunaj manjkajoče datume 'Zapade', kot"	"groupbox"
"Calculate missing 'Due' dates as being the later of the task's 'Start' date and 'Today'"	"Izračunajte manjkajoče „zapadle“ datume kot poznejši datum začetka opravila in „Danes“"	"checkbox"
"Calculate missing 'Start' dates as"	"Izračunaj manjkajoče datume 'Začetek', kot"	"groupbox"
"Calculate missing 'Start' dates as being the earlier of the task's 'Due' date and 'Today'"	"Izračunajte manjkajoče začetne datume kot prejšnji datum „Naloga“ in „Danes“"	"checkbox"
"Calculate next occurrence"	"Izračunajte naslednjo pojavitev"	"label"
"Calendar"	"Koledar"	"systabcontrol32"
  "Calendar"	"Koledar"	"menu"
"Calendar Preferences"	"Nastavitve koledarja"	"dialog"
"Can be a file, folder, website, email, or task link"	"Lahko je datoteka, mapa, spletna stran, e-pošta ali povezava opravila"	"text"
"Cancel"	"Prekliči"	"menu"
  "Cancel"	"Prekliči"	"button"
"Caption"	"Napis"	"label"
"Cat."	"Kat."	"text"
"Categories"	"Kategorije"	"label"
  "Categories"	"Kategorije"	"text"
"Category"	"Kategorija"	"label"
  "Category"	"Kategorija"	"menu"
"Category Frequency"	"Kategorija frekvence"	"combobox"
"Cc"	"Kop."	"text"
"Cell padding"	"Oblazinjenje v celicah"	"label"
"Cell Properties"	"Lastnosti celic"	"menu"
"Cell spacing"	"Razmik med celicami"	"label"
"Centre"	"Sredina"	"combobox"
  "Centre"	"Sredina"	"menu"
"Centre Align"	"Sredinska poravnava"	"tooltip"
"Change Day"	"Spremeni dan"	"tooltip"
"Change Password..."	"Spremeni geslo..."	"menu"
"Change Week"	"Spremeni teden"	"tooltip"
"Change..."	"Spremeni..."	"button"
"Character Set"	"Nabor znakov"	"label"
"characters"	"znakov"	"label"
"Check for Updates..."	"Preveri obstoj posodobitev"	"menu"
"Check In"	"Preveri"	"menu"
"Check in tasklists if no changes have been made for more than"	"Preveri na seznamih opravil, če ni bila opravljena nobena sprememba več kot"	"checkbox"
"Check in tasklists when I close them"	"Preveri na seznamih, ko jih zaprem"	"checkbox"
"Check Out to Edit"	"Odjavi za urejanje"	"menu"
"Check Spelling"	"Preveri črkovanje"	"menu"
"Check the status of remote tasklists only every"	"Preveri stanje oddaljenih seznamov opravil le vsakih"	"label"
"Checkbox"	"Potrditveno polje"	"text"
"Checked in (read-only)"	"Označeno (samo za branje)"	"text"
"Checked out"	"Odznačeno"	"text"
"Checkin Tasklist"	"Preverjanje seznama opravil"	"text"
"Checking Text"	"Preverjanje besedila"	"label"
"Checkout Tasklist for Editing"	"Odjavi seznam opravil za urejanje"	"text"
"Cleanup Ini Preferences"	"Čiščenje nastavitev INI"	"dialog"
"Cleanup Ini Preferences..."	"Čiščenje nastavitev INI..."	"menu"
"Clear"	"Počisti"	"menu"
"Clear All"	"Počisti vse"	"button"
"Clear Background Colour"	"Počistite barrvo ozadja"	"tooltip"
"Clear Background Image"	"Počistite sliko ozadjaj"	"tooltip"
"Clear Filter"	"Počisti filter"	"button"
  "Clear Filter"	"Počisti filter"	"menu"
"Clear Focused Task Attribute"	"Počisti fokusiran atribut opravila"	"menu"
"Clear Formatting"	"Počisti oblikovanje"	"tooltip"
"Clear MRU"	"Počisti MRU"	"button"
"Clear Reminder"	"Počisti opomnik"	"menu"
"Clear Task Attribute"	"Počisti atribut opravila"	"menu"
"Clear Task Colour"	"Počisti barvo opravila"	"menu"
"Clear Task Icon"	"Počisti ikono opravila"	"menu"
"Clipboard text"	"Besedilo v odložišču"	"label"
"Close"	"Zapri"	"button"
"Close All"	"Zapri vse"	"menu"
"Close All Other Tasklists"	"Zapri vse druge sezname opravil"	"menu"
"Close Tasklist"	"Zapri seznam opravil"	"menu"
"Collapse"	"Strni"	"menu"
"Collapse Task"	"Strni opravilo"	"tooltip"
"Colour"	"Barva"	"label"
  "Colour"	"Barva"	"sysheader32"
"Colour 'Priority' column"	"Barvni stolpec 'Prioriteta'."	"checkbox"
"Colour bar by task priority"	"Barvna vrstica glede na prednostno opravilo"	"checkbox"
"Colour Scheme"	"Barvna shema"	"label"
"Colour task titles by"	"Obarvaj naslove opravil po"	"radiobutton"
"Colour task titles by assigned colours"	"Obarvaj naslove opravil po dodeljenih barvah"	"radiobutton"
"Colour task titles by Priority"	"Obarvaj naslove opravil po prioriteti"	"radiobutton"
"Colours"	"Barve"	"label"
"Column Name from File..."	"Ime stolpca iz datoteke..."	"sysheader32"
"Column span"	"Razpon stolpcev"	"label"
"Column title"	"Naslov stolpca"	"label"
"Column Title"	"Naslov stolpca"	"text"
"Column Visibility"	"Vidnost stolpca"	"sysheader32"
  "Column Visibility"	"Vidnost stolpca"	"label"
"Column width"	"Širina stolpca"	"label"
"Columns"	"Stolpci"	"label"
"Command Line Options"	"Možnosti ukazne vrstice"	"menu"
"Comment"	"Komentar"	"label"
"Comments"	"Komentarji"	"combobox"
  "Comments"	"Komentarji"	"label"
"Comments font"	"Pisava komentarja"	"checkbox"
"Comments Size"	"Velikost komentarjev"	"menu"
  "Comments Size"	"Velikost komentarjev"	"text"
"Companies"	"Podjetja"	"text"
"Complete"	"Končaj"	"button"
"Completed"	"Končano"	"label"
"Completed Date"	"Datum konca"	"checklistbox"
  "Completed Date"	"Datum konca"	"combobox"
  "Completed Date"	"Datum konca"	"menu"
"Completed Status"	"Stanje dokončanja"	"menu"
"Completed task colour"	"Barva dokončanega opravila"	"checkbox"
"Completed Tasks"	"Končana opravila"	"text"
"Completed tasks"	"Končana opravila"	"checkbox"
  "Completed tasks"	"Končana opravila"	"combobox"
"Completed Time"	"Čas dokončanja"	"label"
"Completion Checkbox"	"Potrditveno polje 'Dokončanje'"	"text"
"Completion Date"	"Datum dokončanja"	"checkbox"
"Confidential"	"Zaupno"	"text"
"Configure..."	"Nastavi..."	"button"
"Confirm Addition"	"Potrdi dodajanje"	"text"
"Confirm Delete"	"Potrdi brisanje"	"text"
"Confirm Export Folder"	"Potrdi izvoz mape"	"text"
"Confirm Overwrite"	"Potrdi prepisovanje"	"text"
"Confirm Password"	"Potrdi geslo"	"label"
"Confirm Reload"	"Potrdi znova nalaganje"	"text"
"Confirm Save"	"Potrdi shranjevanje"	"text"
"Confirm Save As"	"Potrdi 'Shrani kot'"	"dialog"
"Continue time-tracking a task even when"	"Nadaljuj s sledenjem časa opravila, četudi"	"label"
"Continue to update subtasks as parent changes"	"Nadaljuj s posodabljanjem podopravil ob spremembah nadrejenega opravila"	"checkbox"
"Contribution"	"Prispevek"	"sysheader32"
"Contributor"	"Sodelavec"	"sysheader32"
"Contributors"	"Sodelavci"	"label"
"Control each field individually"	"Vsako polje posamično nadziraj"	"radiobutton"
"Conversation Topic"	"Tema pogovora"	"text"
"Convert selected object between types\nConvert Object"	"Pretvori izbrane predmete med vrstami\nPretvori predmet"	"text"
"Copy"	"Kopiraj"	"menu"
"Copy (More)"	"Kopiraj (več)"	"menu"
"Copy All"	"Kopiraj vse"	"button"
"Copy All Values from '%s' Column"	"Kopiraj vse vrednosti iz stolpca '%s'"	"menu"
"Copy All Values from Column"	"Kopiraj vse vrednosti iz stolpca"	"menu"
"Copy As"	"Kopiraj kot"	"menu"
"Copy as HTML"	"Kopiraj kot HTML"	"menu"
"Copy Formatting"	"Kopiraj oblikovanje"	"menu"
"Copy Link"	"Kopiraj povezavo"	"menu"
"Copy Selected Values from '%s' Column"	"Kopirajte izbrane vrednosti iz stolpca '% s'"	"menu"
"Copy Selected Values from Column"	"Kopiraj izbrane vrednosti iz stolpca"	"menu"
"Copy Task Here"	"Kopiraj opravilo sem"	"menu"
"Copy Tasklist Path"	"Kopiraj pot seznama opravil"	"menu"
"Copying updated files to installation folder..."	"Kopiraj posodobljene datoteke v mapo namestitve..."	"text"
"Cost"	"Strošek"	"menu"
  "Cost"	"Strošek"	"label"
"Cost: %s"	"Strošek: %s"	"text"
"Create a new task"	"Ustvari novo opravilo"	"combobox"
  "Create a new task"	"Ustvari novo opravilo"	"radiobutton"
"Create Link to File"	"Ustvari povezavo na datoteko"	"dialog"
"Create Reference to Task Here"	"Tukaj ustvari sklic na opravilo"	"menu"
"Create Task"	"Ustvari opravilo"	"menu"
"Create Task Dependency"	"Ustvari odvisnost opravila"	"dialog"
"Create Task File Link"	"Ustvari povezavo datoteke opravila"	"menu"
"Create Tasks from Outlook"	"Ustvari opravila iz Outlooka"	"dialog"
"Created"	"Ustvarjeno"	"text"
"Created by"	"Ustvaril"	"label"
"Created By"	"Ustvaril"	"sysheader32"
  "Created By"	"Ustvaril"	"combobox"
  "Created By"	"Ustvaril"	"menu"
"Creation Date"	"Datum nastanka"	"checklistbox"
  "Creation Date"	"Datum nastanka"	"menu"
"Creation Time"	"Čas nastanka"	"text"
"Current Folder"	"Trenutna mapa"	"label"
"Current folder"	"Trenutna mapa"	"label"
"Current Period (%s)"	"Trenutno obdobje (%s)"	"text"
"Current Period: %d weekdays"	"Trenutno obdobje:% dni v tednu"	"label"
"Current Period: %s"	"Trenutno obdobje: %s"	"text"
"Current shortcut key"	"Trenutna bližnjica"	"label"
"Currently assigned to:\n\n'%s'"	"Trenutno dodeljena za:\n\n'%s'"	"text"
"Currently focused field"	"Trenutno fokusirano polje"	"text"
"Custom Attributes"	"Atributi po meri"	"text"
"Custom Task Attributes"	"Atributi opravila po meri"	"dialog"
"Custom Task Attributes..."	"Atributi opravila po meri"	"menu"
"Custom Toolbar"	"Orodna vrstica po meri"	"menu"
"Cut"	"Izreži"	"menu"
"D"	"D"	"menu"
"d"	"d"	"menu"
"Daily"	"Dnevno"	"radiobutton"
"Data type"	"Vrsta podatkov"	"label"
"Data Type"	"Vrsta podatkov"	"text"
"Date"	"Datum"	"label"
"Date of creation"	"Datum nastanka"	"checkbox"
"Date prompt"	"Poziv datuma"	"text"
"Date/Time Formatting"	"Oblikovanje Datuma/Časa"	"label"
"Dates"	"Datumi"	"label"
"Day"	"Dan"	"radiobutton"
"days"	"dni"	"label"
"Days"	"Dni"	"menu"
  "Days"	"Dni"	"combobox"
"days after previous task is completed"	"dni po končanem prejšnjem opravilu"	"label"
"Days Remaining"	"Preostalih dni"	"combobox"
"Days, mid"	"Dni, sredi"	"combobox"
"Days, narrow"	"Dni, ozko"	"combobox"
"Days, wide"	"Dni, široko"	"combobox"
"Decades \t\t\t(eg. 2000-2009)"	"Desetletja \t\t\t(npr. 2000-2009)"	"text"
"Decades start on year '1' instead of year '0'. eg. '2001' instead of '2000'"	"Desetletje se začne z letom '1' namesto leta '0'. Npr. '2001' namesto '2000'"	"checkbox"
"Decimal (eg. 5.62)"	"Delno"	"text"
"Decrease"	"Zmanjšaj"	"menu"
"Decrease Font Size"	"Zmanjšaj velikost pisave"	"tooltip"
"Decrease Indent"	"Zmanjšaj zamik"	"menu"
  "Decrease Indent"	"Zmanjšaj zamik"	"tooltip"
"Decrement Font Size"	"Zmanjšaj velikost pisave"	"menu"
"Decrement Task % Completion"	"Zmanjšaj % dokončanja opravila"	"menu"
"Decrement Task Priority"	"Zmanjšaj prioriteto opravila"	"menu"
"Default"	"Privzeto"	"combobox"
"Default Allocated By"	"Privzeto dodelil"	"label"
"Default Allocated To"	"Privzeto dodeljeno za"	"label"
"Default Attribute Visibility for New Tasklists"	"Privzeti atributi novih seznamov opravil"	"label"
"Default Attributes"	"Privzeti atributi"	"label"
"Default Browser..."	"Privzeti brskalnik..."	"button"
"Default Categories"	"Privzete kategorije"	"label"
"Default data"	"Privzeti podatki"	"label"
"Default Filter %d"	"Privzeti filter %d"	"menu"
"Default Statuses"	"Privzeta stanja"	"label"
"Default Tags"	"Privzete oznake"	"label"
"Default Task View Visibility"	"Privzeta vidnost prikaza opravila"	"label"
"Default Versions"	"Privzeta različica"	"label"
"Defaults"	"Privzeto"	"button"
"Delegator"	"Delegator"	"text"
"Delete"	"Izbriši"	"menu"
"Delete All Tasks"	"Izbriši vsa opravila"	"menu"
"Delete Attribute"	"Izbriši atribut"	"tooltip"
"Delete Dependency"	"Izbriši odvisnost"	"tooltip"
"Delete Row"	"Izbriši vrstico"	"menu"
