TRANSTEXT 7.2.998.2
PRIMARY_LANGID 16
English Text	Translated Text	Item Type
"Append the following text when pasting the 'Date/Time'"	"Aggiungi il testo seguente quando si incolla la 'Data/ora'"	"checkbox"
"Append the user's 'Created By' name when pasting the 'Date/Time'"	"Aggiungi il nome dell'utente 'Creato da' quando si incolla la 'Data/ora'"	"checkbox"
"Application"	"Applicazione"	"label"
"Apply"	"Applica"	"button"
"Apply as Filter"	"Applica come filtro"	"button"
"Apply changes to"	"Applica le modifiche a"	"groupbox"
"archive"	"archivio"	"text"
"Archive completed tasks"	"Archivia i compiti completati"	"checkbox"
"Archive Completed Tasks"	"Ar&chivia i compiti completati"	"menu"
"Archive Selected Tasks"	"Archivia i compiti &selezionati"	"menu"
"Archiving"	"Archiviazione"	"label"
"Are you sure you want to delete all the tasks in this tasklist?"	"Eliminare tutti i compiti di questa lista di compiti?"	"text"
"Are you sure you want to delete the application folder and its entire contents?"	"Eliminare la cartella dell'applicazione e tutto il suo contenuto?"	"text"
"Are you sure you want to delete the selected tasks?"	"Eliminare i compiti selezionati?"	"text"
"Are you sure you want to export all open tasklists to '%s'?"	"Esportare tutte le liste di compiti in '%s'?"	"text"
"Are you sure you want to export the active tasklist to '%s'?"	"Esportare la lista di compiti attiva in '%s'?"	"text"
"Are you sure you want to overwrite '%s' with the results of this export?"	"Sovrascrivere '%s' con i risultati di questa esportazione?"	"text"
"Arguments"	"Argomenti"	"label"
  "Arguments"	"Argomenti"	"sysheader32"
"as a tasklist"	"Come una lista di compiti"	"combobox"
"as text in the email body"	"come testo nel corpo dell'email"	"combobox"
"Ascending"	"Ascendente"	"checkbox"
"Ask me if I want to reload it"	"Chiedi se si desidera ricaricarlo"	"combobox"
"Ask me what to do"	"Chiedi cosa fare"	"combobox"
"Assign"	"Assegna"	"button"
"At Bottom"	"In fondo"	"menu"
"At bottom of selected task"	"In fondo al compito selezionato"	"combobox"
"At Bottom of Task"	"In fondo al compito"	"menu"
"At Bottom of Task's Parent"	"In fondo al compito padre"	"menu"
"At bottom of tasklist"	"In fondo alla lista di compiti"	"combobox"
"At this date and time"	"In questa data e ora"	"radiobutton"
"At Top"	"In cima"	"menu"
"At top of selected task"	"In testa al compito selezionato"	"combobox"
"At Top of Task"	"In cima al compito"	"menu"
"At Top of Task's Parent"	"In cima al compito padre"	"menu"
"At top of tasklist"	"In cima alla lista di compiti"	"combobox"
"Attempt check out when loading a tasklist"	"Prova a sbloccare una lista di compiti quando viene caricata"	"checkbox"
"Attribute"	"Attributo"	"sysheader32"
"Attribute Details"	"Dettagli attributo"	"groupbox"
"Attribute Inheritance"	"Ereditarietà attributi"	"label"
"Attribute Label"	"Etichetta attributo"	"text"
"Attribute to 'track'"	"Attributo da “tracciare”"	"label"
"Attribute Values"	"Valori attributo"	"sysheader32"
"Attribute Visibility"	"Visibilità attributo"	"dialog"
"Attributes"	"Attributi"	"groupbox"
"Auto-calculate parent task dates to include all subtasks"	"Calcola automaticamente le scadenze del compito padre per comprendere tutti i sotto-compiti"	"checkbox"
"Auto-save tasklists before running external tools"	"Salva automaticamente le liste di compiti quando si eseguono gli strumenti esterni"	"checkbox"
"Auto-save tasklists every"	"Salva automaticamente le liste di compiti ogni"	"checkbox"
"Auto-save tasklists when application loses focus"	"Salva automaticamente le liste di compiti quando l'applicazione diventa disattiva"	"checkbox"
"Auto-save when switching tasklists"	"Salva automaticamente le liste di compiti quando si cambia lista attiva"	"checkbox"
"Auto-scroll to task when selecting"	"Scorri automaticamente al compito quando viene selezionato"	"checkbox"
"Automatic"	"Automatico"	"text"
"Automatically adjust a task's dates when its dependency's dates changes"	"Correggi automaticamente la data di un compito quando le date delle sue dipendenze cambiano"	"checkbox"
"Automatically check for updates on startup"	"Verifica automaticamente aggiornamenti all'avvio"	"checkbox"
"Automatically export after saving"	"Esporta automaticamente dopo il salvataggio"	"checkbox"
"Automatically generate columns from task attribute values"	"Genera automaticamente le colonne per i valori degli attributi dei compiti"	"radiobutton"
"Automatically refilter after editing"	"Ri-filtra automaticamente dopo le modifiche"	"checkbox"
"Automatically resort after editing"	"Riordina automaticamente dopo le modifiche"	"checkbox"
"Available Commandline Options"	"Opzioni della linea di comando disponibili"	"dialog"
"Background Colour"	"Colore di sfondo"	"tooltip"
"Backing-up installation folder..."	"Backup della cartella di installazione in corso…"	"text"
"Backlog"	"Lavoro rimanente"	"sysheader32"
"Backup"	"Backup"	"label"
"Backup to folder"	"Effettua il backup nella cartella"	"label"
"Backwards"	"Indietro"	"combobox"
"Bar Visibility"	"Visibilità& delle barre"	"menu"
"Bcc"	"CCN"	"text"
"before due date"	"prima della scadenza"	"combobox"
"before start date"	"prima della data di inizio"	"combobox"
"Before this task"	"Prima di questo compito"	"label"
"Before you can download updates you need to install the Web Update Wizard component (and then try again).\n\nWould you like to download the Web Update Wizard now?"	"Prima di poter scaricare gli aggiornamenti è necessario installare il componente Web Update Wizard (e poi riprovare).\n\nScaricare Web Update Wizard adesso?"	"text"
"Before you can spell check for the first time you need \nto specify the location of the Spell Checker."	"Prima di effettuare il controllo ortografico la prima volta è\nnecessario indicare la posizione di Spell Checker."	"text"
"Beginning at"	"A partire da"	"label"
"begins in %s at %s"	"inizia tra %s alle %s"	"text"
"begins now (%s)"	"inizia adesso (%s)"	"text"
"Below selected task"	"Sotto il compito selezionato"	"combobox"
"Below Task"	"Sotto il compito"	"menu"
"Below Tasklist"	"Sotto la lista di compiti"	"combobox"
"Beta Release"	"Versione beta"	"text"
"Billing Info"	"Informazioni fatturazione"	"text"
"Body"	"Corpo"	"label"
"Bold"	"Grassetto"	"menu"
  "Bold"	"Grassetto"	"tooltip"
"Border colour"	"Colore del bordo"	"checkbox"
"Border width"	"Larghezza del bordo"	"label"
"Breakdown"	"Guasto"	"groupbox"
"Browse"	"Sfoglia"	"button"
"Bug Report/Feature Request..."	"Segnala problemi/richiedi funzionalità…"	"menu"
"Bullet List"	"Elenco puntato"	"tooltip"
"Burndown"	"Burndown"	"combobox"
"Buy"	"Acquistare"	"label"
"By"	"Da"	"label"
"By Day"	"Per giorno"	"radiobutton"
"By Month"	"Per mese"	"radiobutton"
"By Task"	"Per compito"	"radiobutton"
"By the End of Next Month"	"Alla fine del p&rossimo mese"	"menu"
"By the End of Next Week"	"Alla fine della &prossima settimana"	"menu"
"By the end of that month"	"Alla fine di quel mese"	"combobox"
"By the end of that week"	"Alla fine di quella settimana"	"combobox"
"By the end of the following month"	"Alla fine del mese successivo"	"combobox"
"By the end of the following week"	"Alla fine della settimana successiva"	"combobox"
"By the End of This Month"	"Alla fine di questo &mese"	"menu"
"By the End of This Week"	"Alla fine di questa &settimana"	"menu"
"By Week"	"Per settimana"	"radiobutton"
"Calculate missing 'Due' dates as"	"Calcola le 'Scadenze' mancanti come"	"groupbox"
"Calculate missing 'Due' dates as being the later of the task's 'Start' date and 'Today'"	"Calcola le 'Scadenze' mancanti come successive all'inizio dei compiti e dopo oggi."	"checkbox"
"Calculate missing 'Start' dates as"	"Calcola le date di 'Inizio' mancanti come"	"groupbox"
"Calculate missing 'Start' dates as being the earlier of the task's 'Due' date and 'Today'"	"Calcola le date di 'Inizio' mancanti come antecedenti le scadenze del compito e prima di oggi."	"checkbox"
"Calculate next occurrence"	"Calcola la ricorrenza successiva"	"label"
"Calendar"	"Calendario"	"systabcontrol32"
  "Calendar"	"Calendario"	"menu"
"Calendar Preferences"	"Opzioni del calendario"	"dialog"
"Can be a file, folder, website, email, or task link"	"Può essere un file, una cartella, un sito web, un indirizzo email o un compito collegato"	"text"
"Cancel"	"Annulla"	"menu"
  "Cancel"	"Annulla"	"button"
"Caption"	"Didascalia"	"label"
"Cat."	"Cat."	"text"
"Categories"	"Categorie"	"label"
  "Categories"	"Categorie"	"text"
"Category"	"Categoria"	"label"
  "Category"	"Categoria"	"menu"
"Cc"	"Cc"	"text"
"Cell padding"	"Imbottitura cellulare"	"label"
"Cell Properties"	"Proprietà della cella"	"menu"
"Cell spacing"	"Spaziatura cellulare"	"label"
"Centre"	"Centro"	"combobox"
  "Centre"	"Centro"	"menu"
"Centre Align"	"Allinea al centro"	"tooltip"
"Change Password..."	"Cambia pass&word…"	"menu"
"Change..."	"Cambia…"	"button"
"Character Set"	"Set di caratteri"	"label"
"characters"	"caratteri"	"label"
"Check for Updates..."	"Controlla &aggiornamenti…"	"menu"
"Check In"	"&Blocca"	"menu"
"Check in tasklists if no changes have been made for more than"	"Blocca le liste di compiti se non viene fatta alcuna modifica per più di"	"checkbox"
"Check in tasklists when I close them"	"Blocca le liste di compiti quando le chiudo"	"checkbox"
"Check Out to Edit"	"&Sblocca per modificare"	"menu"
"Check Spelling"	"Controllo ortografico"	"menu"
"Check the status of remote tasklists only every"	"Verifica lo stato delle liste di compiti remote solo ogni"	"label"
"Checkbox"	"Casella di controllo"	"text"
"Checked in (read-only)"	"Bloccato (sola lettura)"	"text"
"Checked out"	"Sbloccato"	"text"
"Checkin Tasklist"	"Blocca lista di compiti"	"text"
"Checking Text"	"Verifica del testo"	"label"
"Checkout Tasklist for Editing"	"Sblocca lista di compiti per modificare"	"text"
"Cleanup Ini Preferences"	"Pulizia delle preferenze di Ini"	"dialog"
"Cleanup Ini Preferences..."	"Pulizia delle preferenze di Ini ..."	"menu"
"Clear"	"Pulisci"	"menu"
"Clear All"	"Azzera tutto"	"button"
"Clear Background Colour"	"Cancella colore di sfondo"	"tooltip"
"Clear Background Image"	"Cancella immagine di sfondo"	"tooltip"
"Clear Filter"	"A&zzera filtro"	"button"
  "Clear Filter"	"A&zzera filtro"	"menu"
"Clear Focused Task Attribute"	"Azzera attri&buto attivo del compito"	"menu"
"Clear Formatting"	"Cancella formattazione"	"tooltip"
"Clear MRU"	"Pulisci MRU"	"button"
"Clear Reminder"	"A&zzera promemoria"	"menu"
"Clear Task Attribute"	"Azzera attributo del compito"	"menu"
"Clear Task Colour"	"&Azzera colore del compito"	"menu"
"Clear Task Icon"	"A&zzera icona del compito"	"menu"
"Clipboard text"	"Testo degli appunti"	"label"
"Close"	"Chiudi"	"button"
"Close All"	"&Chiudi tutto"	"menu"
"Close All Other Tasklists"	"C&hiudi tutte le altre liste di compiti"	"menu"
"Close Tasklist"	"&Chiudi lista di compiti"	"menu"
"Collapse"	"Ri&duci"	"menu"
"Collapse Task"	"Riduci compito"	"tooltip"
"Colour"	"Colore"	"label"
"Colour 'Priority' column"	"Colore della colonna 'Priorità'"	"checkbox"
"Colour bar by task priority"	"Barra colore in base a priorità compiti"	"checkbox"
"Colour Scheme"	"Schema di colori"	"label"
"Colour task titles by"	"Colora i titoli dei compiti in base a"	"radiobutton"
"Colour task titles by assigned colours"	"Colora i titoli dei compiti in base ai colori assegnati"	"radiobutton"
"Colour task titles by Priority"	"Colora i titoli dei compiti in base alla priorità"	"radiobutton"
"Colours"	"Colori"	"label"
"Column Name from File..."	"Colonna del nome da file…"	"sysheader32"
"Column span"	"Intervallo di colonne"	"label"
"Column title"	"Titolo colonna"	"label"
"Column Title"	"Titolo colonna"	"text"
"Column Visibility"	"Visibilità colonna"	"sysheader32"
"Column width"	"Larghezza colonna"	"label"
"Columns"	"Colonne"	"label"
"Command Line Options"	"Op&zioni della linea di comando"	"menu"
"Comment"	"Commento"	"label"
"Comments"	"Commenti"	"combobox"
  "Comments"	"Commenti"	"label"
"Comments font"	"Carattere dei commenti"	"checkbox"
"Comments Size"	"Dimensioni dei commenti"	"menu"
  "Comments Size"	""	"text"
"Companies"	"Aziende"	"text"
"Completed"	"Completato"	"label"
"Completed Date"	"Data completamento"	"checklistbox"
  "Completed Date"	"Data completamento"	"combobox"
  "Completed Date"	"Data completamento"	"menu"
"Completed Status"	"Stato comp&letamento"	"menu"
"Completed task colour"	"Colore compito completato"	"checkbox"
"Completed tasks"	"Compiti completati"	"checkbox"
"Completed Tasks"	"Compiti completati"	"text"
"Completed Time"	"Ora completamento"	"label"
"Completion Checkbox"	"Casella di controllo completamento"	"text"
"Completion Date"	"Data completamento"	"checkbox"
"Confidential"	"Confidenziale"	"text"
"Configure..."	"Configura ..."	"button"
"Confirm Addition"	"Conferma aggiunta"	"text"
"Confirm Delete"	"Conferma eliminazione"	"text"
"Confirm Export Folder"	"Conferma esportazione cartella"	"text"
"Confirm Overwrite"	"Conferma sovrascrittura"	"text"
"Confirm Password"	"Conferma password"	"label"
"Confirm Reload"	"Conferma ricaricamento"	"text"
"Confirm Save"	"Conferma salvataggio"	"text"
"Continue time-tracking a task even when"	"Continua tracciamento temporale del compito anche quando"	"label"
"Continue to update subtasks as parent changes"	"Continua ad aggiornare i sotto-compiti quando i compiti padre cambiano"	"checkbox"
"Contribution"	"Collaborazione"	"sysheader32"
"Contributor"	"Collaboratore"	"sysheader32"
"Contributors"	"Collaboratori"	"label"
"Control each field individually"	"Verifica ciascun campo individualmente"	"radiobutton"
"Conversation Topic"	"Argomento conversazione"	"text"
"Convert selected object between types\nConvert Object"	"Converti gli oggetti selezionati tra i tipi\nConverti oggetto"	"text"
"Copy"	"&Copia"	"menu"
"Copy (More)"	"Copia (altro)"	"menu"
"Copy All"	"Copia tutto"	"button"
"Copy All Values from Column"	"Copia tutti i valori dalla colonna"	"menu"
"Copy As"	"C&opia come"	"menu"
"Copy as HTML"	"Copia come HTML"	"menu"
"Copy Formatting"	"Copia formattazione"	"menu"
"Copy Link"	"Copia collegamento"	"menu"
"Copy Selected Values from Column"	"Copia i valori selezionati dalla colonna"	"menu"
"Copy Task Here"	"Copia il compito qui"	"menu"
"Copy Tasklist Path"	"Copia percorso lista compiti"	"menu"
"Copying updated files to installation folder..."	"Copia dei file aggiornati nella cartella di installazione…"	"text"
"Cost"	"Costo"	"menu"
  "Cost"	"Costo"	"label"
"Cost: %s"	"Costo: %s"	"text"
"Create a new task"	"Crea un nuovo compito"	"combobox"
  "Create a new task"	"Crea un nuovo compito"	"radiobutton"
"Create Link to File"	"Nuovo file collegato"	"dialog"
"Create Reference to Task Here"	"Crea un riferimento a un compito qui"	"menu"
"Create Task"	"Crea compito"	"menu"
"Create Task Dependency"	"Crea dipendenza compito"	"dialog"
"Create Task File Link"	"Crea collegamento a file per il compito"	"menu"
"Create Tasks from Outlook"	"Crea attività da Outlook"	"dialog"
"Created"	"Creato"	"text"
"Created By"	"Creato da"	"sysheader32"
  "Created By"	"Creato da"	"combobox"
  "Created By"	"Creato da"	"menu"
"Created by"	"Creato da"	"label"
"Creation Date"	"Data di creazione"	"checklistbox"
  "Creation Date"	"Data di creazione"	"menu"
"Creation Time"	"Ora di creazione"	"text"
"Csv delimiter"	"Delimitatore nel CSV"	"label"
"Current folder"	"Cartella corrente"	"label"
"Current Folder"	"Cartella corrente"	"label"
"Current shortcut key"	"Tasto rapito attuale"	"label"
"Currently assigned to:\n\n'%s'"	"Attualmente assegnato a:\n\n'%s'"	"text"
"Currently focused field"	"Campo attualmente attivo"	"text"
"Custom"	"Personalizzato"	"radiobutton"
"Custom Attributes"	"Attributi personalizzati"	"text"
"Custom Task Attributes"	"Attributi personalizzati dei compiti"	"dialog"
"Custom Task Attributes..."	"Attrib&uti personalizzati dei compiti…"	"menu"
"Custom Toolbar"	"Barra degli strumenti personalizzata"	"menu"
"Cut"	"Ta&glia"	"menu"
"D"	"G"	"menu"
"d"	"g"	"menu"
"Daily"	"Quotidianamente"	"radiobutton"
"Data type"	"Tipo di dati"	"label"
"Data Type"	"Tipo di dati"	"text"
"Date"	"Data"	"label"
"Date of creation"	"Data di creazione"	"checkbox"
"Date prompt"	"Richiesta data"	"text"
"Date/Time Formatting"	"Formato data/ora"	"label"
"Dates"	"Date"	"label"
"Day"	"Giorno"	"radiobutton"
"Days"	"Giorni"	"menu"
  "Days"	"Giorni"	"combobox"
"days"	"giorni"	"label"
"days after previous task is completed"	"giorni dopo il completamento del compito precedente"	"label"
"Days Remaining"	"Giorni rimanenti"	"combobox"
"Days, mid"	"Giorni, medio"	"combobox"
"Days, narrow"	"Giorni, breve"	"combobox"
"Days, wide"	"Giorni, esteso"	"combobox"
"Decades \t\t\t(eg, 2000-2009)"	"Decadi\t\t\t(es. 2000-2009)"	"text"
"Decades start on year '1' instead of year '0'. eg. '2001' instead of '2000'"	"Le decadi iniziano con l'anno '1' invece che con l'anno '0'. Es. '2001' invece di '2000'"	"checkbox"
"Decrease"	"Riduci"	"menu"
"Decrease Font Size"	"Diminuisci dimensioni carattere"	"tooltip"
"Decrease Indent"	"Riduci rientro"	"menu"
  "Decrease Indent"	"Riduci rientro"	"tooltip"
"Decrement Font Size"	"Diminuisci dimensioni carattere"	"menu"
"Decrement Task % Completion"	"&Decrementa la % di completamento del compito"	"menu"
"Decrement Task Priority"	"D&ecrementa la priorità del compito"	"menu"
"Default Allocated By"	"Predefinito di Assegnato da"	"label"
"Default Allocated To"	"Predefinito di Assegnato a"	"label"
"Default Attribute Visibility for New Tasklists"	"Visibilità predefinita attributo per le nuove liste di compiti"	"label"
"Default Attributes"	"Attributi predefiniti"	"label"
"Default Browser..."	"Browser predefinito..."	"button"
"Default Categories"	"Categorie predefinite"	"label"
"Default data"	"Data predefinita"	"label"
"Default Statuses"	"Stati predefiniti"	"label"
"Default Tags"	"Etichette predefinite"	"label"
"Default Task View Visibility"	"Visibilità predefinita vista compiti"	"label"
"Default Versions"	"Versioni predefinite"	"label"
"Defaults"	"Predefinito"	"button"
"Delegator"	"Delegante"	"text"
"Delete"	"Elimina"	"menu"
"Delete All Tasks"	"Elimina tutti i com&piti"	"menu"
"Delete Attribute"	"Elimina attributo"	"tooltip"
"Delete Dependency"	"Elimina dipendenza"	"tooltip"
"Delete Row"	"Elimina riga"	"menu"
"Delete Rule"	"Elimina regola"	"tooltip"
"Delete Search"	"Elimina ricerca"	"tooltip"
"Delete Selected Task"	"&Elimina il compito selezionato"	"menu"
"Delete Task"	"Elimina compito"	"tooltip"
"Delete Task Dependency"	"Elimina la dipendenza del compito"	"dialog"
"Delete Tool"	"Elimina strumento"	"tooltip"
"Dependency"	"Dipendenza"	"menu"
  "Dependency"	"Dipendenza"	"label"
"Description"	"Descrizione"	"sysheader32"
"Details"	"Dettagli"	"groupbox"
"Development Preview"	"Anteprima di sviluppo"	"text"
"Dialog"	"Finestra"	"dialog"
"Dictionaries (*.dic)"	"Dizionari (*.dic)"	"combobox"
"Dictionaries (*.dic)|*.dic||"	"Dizionari (*.dic)|*.dic||"	"text"
"Direction"	"Direzione"	"label"
"Dismiss"	"Chiudi"	"button"
"Dismiss and Go to Task"	"Chiudi e vai al compito"	"button"
"Display"	"Mostra"	"label"
"Display 'Alloc To' after task's gantt bar"	"Mostra 'Assegnato a' dopo il Gantt dei compiti"	"checkbox"
"Display 'Alloc To' column"	"Mostra colonna 'Assegnato a'"	"checkbox"
"Display 'Task Title' after task's gantt bar"	"Visualizza 'Titolo attività' dopo la barra di Gantt dell'attività"	"checkbox"
"Display 'Time Periods' in HMS format"	"Mostra 'Stima/tempo richiesto' in formato HMS"	"checkbox"
"Display 'User Defined Tools'"	"Visualizza Strumenti definiti dall'utente"	"checkbox"
"Display a parent task's '% Completion' as being the average of all its subtasks' % completions"	"Mostra la '% Compito' collegato come media della % completamento dei suoi sotto-compiti"	"checkbox"
"Display a task as 'Flagged' if any of its subtasks are flagged"	"Mostra un compito come 'Marchiato' se qualsiasi dei suoi sotto-compito sono marchiati"	"checkbox"
"Display a task's '% Completion' as being equal to its 'Time Spent' divided by its 'Time Estimate'"	"Mostra '% completamento' del compito utilizzando il tempo speso diviso il suo 'Tempo stimato'"	"checkbox"
"Display a task's 'Due Date' as"	"Mostra la 'Scadenza' di un compito come"	"groupbox"
"Display a task's 'Last Modified' date as the latest of its and all its subtasks' last modified dates"	"Visualizza la data Ultima modifica di un'attività come le ultime date dell'ultima modifica e di tutte le sue attività secondarie"	"checkbox"
"Display a task's 'Remaining Time' as"	"Calcola il 'Tempo rimanente' di un compito come"	"groupbox"
"Display a task's 'Start Date' as"	"Mostra la 'Data di inizio' di un compito come"	"groupbox"
"Display a task's priority/risk as being the highest of its and all its subtasks' priorities/risks"	"Mostra la priorità/rischio di un compito come la maggiore tra la sua e quella tu tutti i suoi sotto-compiti"	"checkbox"
"Display a warning if I attempt to add or delete tasks from an archive"	"Mostra un avviso se si tenta di aggiungere o eliminare un compito da un archivio"	"checkbox"
"Display as percentage"	"Visualizza come percentuale"	"text"
"Display collapsed parent tasks as 'Rollups'"	"Visualizza le attività principali compresse come Rollup"	"button"
"Display comments after a task's title"	"Mostra tutti i commenti dopo il titolo dei compiti"	"checkbox"
"Display confirmation dialog for each period logged"	"Richiedi conferma dopo un aver registrato ciascun periodo"	"checkbox"
"Display dates and times in ISO format"	"Mostra date ed ore in formato ISO"	"checkbox"
"Display delete confirmation dialog"	"Richiedi conferma per la cancellazione"	"checkbox"
"Display in toolbar"	"Visualizza nella barra degli strumenti"	"checkbox"
"Display Language"	"Lingua dell'interfaccia"	"label"
"Display notifications in HTML"	"Mostra le notifiche in HTML"	"checkbox"
"Display only the first line of comments"	"Mostra solo la prima linea dei commenti"	"checkbox"
"Display reminders using 'Stickies' (by Zhorn Software)"	"Mostra i promemoria usando 'Stickies' (di Zhorn Software)"	"checkbox"
"Display save confirmation dialog on exit, otherwise the tasklist will be auto-saved"	"Richiedi conferma del salvataggio in uscita, altrimenti l'elenco di compiti verrà salvato automaticamente"	"checkbox"
"Display task 'Completion' dates"	"Mostra le date di 'Completamento' dei compiti"	"checkbox"
"Display task 'Due' dates"	"Mostra le  'Scadenze' dei compiti"	"checkbox"
"Display task 'Start' dates"	"Mostra le date di 'Inizio' dei compiti"	"checkbox"
"Display tasks as continuous between their 'Start' and 'Due' dates"	"Mostra i compiti come continui tra le loro date di 'Inizio' e 'Scadenza'"	"checkbox"
"Display the following attributes for each task"	"Mostra i seguenti attributi per ciascun compito"	"groupbox"
"Display the image file directly\n(currently supports bmp, ico, gif, jpg, png)"	"Mostra il file d'immagine direttamente\n(formati attualmente supportati: bmp, ico, gif, jpg, png)"	"radiobutton"
"Display the image file directly (currently supports bmp, ico, gif, jpg, png)"	"Mostra il file dell’immagine direttamente (al momento supporta bmp, ico, gif, jpg, png)"	"radiobutton"
"Display the selected task's path in the header bar"	"Mostra il percorso del compito selezionato nella barra d'intestazione"	"checkbox"
"Do Search"	"Cerca"	"tooltip"
"Do you want to create a new recurring task or reuse the existing recurring task ?"	"Creare un nuovo compito ricorrente o riutilizzare il campo ricorrente esistente?"	"label"
"Do you want to delete the existing column definitions?"	"Eliminare le definizioni di colonna correnti?"	"text"
"Dock Below"	"Fissa sotto"	"tooltip"
"Dock Left"	"Fissa a sinistra"	"tooltip"
"Dock Right"	"Fissa a destra"	"tooltip"
"does not equal"	"non è equivale"	"text"
"does not include"	"non include"	"text"
"Donate..."	"Fai una d&onazione…"	"menu"
"Done!"	"Fatto!"	"text"
"Download More Dictionaries"	"Scarica altri dizionari"	"label"
"Download Progress"	"Avanzamento del download"	"dialog"
"Download Progress (%d%%)"	"Avanzamento del download (%d%%)"	"text"
"Downloading '%s' from '%s'"	"Scaricamento di '%s' da '%s'"	"text"
"Downloading latest update..."	"Scaricamento dell'ultimo aggiornamento..."	"text"
"Due"	"Scadenza"	"sysheader32"
"Due Date"	"Scadenza"	"menu"
  "Due Date"	"Scadenza"	"label"
"Due date"	"Scadenza"	"label"
"Due date - Current date"	"Scadenza - Data attuale"	"radiobutton"
"Due Task Notifications"	"Notifiche scadenze compiti"	"label"
"Due Tasks"	"Compiti &scaduti"	"menu"
"Due Tasks: %s"	"Compiti scaduti: %s"	"text"
"Due Time"	"Ora scadenza"	"label"
"Duplicate Tool"	"Crea copia dello strumento"	"tooltip"
"Duration"	"Durata"	"label"
  "Duration"	""	"checklistbox"
"Dynamic data, multi-selection"	"Dati dinamici, selezione multipla"	"text"
"Dynamic data, single-selection"	"Dati dinamici, selezione singola"	"text"
"Dynamic Droplists"	"Elenchi dinamici"	"label"
"Dynamically adjust the height of tasks to ensure full visibility"	"Correggi automaticamente l'altezza dei compiti per assicurarne la piena visibilità"	"checkbox"
"Edit"	"Mo&difica"	"menu"
"Edit Allocations"	"Modifica allocazioni"	"tooltip"
"Edit Attribute Title"	"Modifica titolo attributo"	"tooltip"
"Edit Dependency"	"Modifica dipendenza"	"tooltip"
"Edit Field Visibility"	"Modifica visibilità campo"	"sysheader32"
"Edit Html"	"Modifica HTML"	"text"
"Edit Label"	"Modifica etichetta"	"button"
"Edit Task Dependency"	"Modifica dipendenza del compito"	"dialog"
"Edit Task Log File"	"Modifica il file di registro dei compiti"	"menu"
"Edit Task Recurrence..."	"Modi&fica la ricorrenza del compito…"	"menu"
"Edit Task Title"	"Modifica il titolo del compito"	"menu"
  "Edit Task Title"	"Modifica il titolo del compito"	"tooltip"
"Edit Tool Name"	"Modifica nome strumento"	"tooltip"
"Edit..."	"Modificare..."	"button"
"Elapsed time"	"Tempo trascorso"	"label"
"Email Selected Tasks..."	"Invia per email i compiti selezionati…"	"menu"
"Email Tasks..."	"Invia compiti per email…"	"menu"
"Embed a copy of the file which can be viewed by double-clicking the icon"	"Incorpora una copia del file che può essere visto tramite doppio clic sull'icona"	"radiobutton"
"Embed a link to the file which allows the original file to be edited and automatically updated"	"Incorpora un collegamento al file che permetti la modifica dell'originale e l'aggiornato automatico"	"radiobutton"
"Enable"	"Abilitare"	"checkbox"
"Enable '.tdl' as a file extension for tasklists"	"Assegna '.tdl' come estensione delle liste di compiti"	"checkbox"
"Enable 'Add-to-Dictionary' (for translators)"	"Abilita 'Aggiungi al dizionario' (per traduttori)"	"checkbox"
"Enable 'Overload' display"	"Abilita la visualizzazione Sovraccarico"	"checkbox"
"Enable 'tdl://' as a url protocol"	"Abilita il protocollo URL 'tdl://'"	"checkbox"
"Enable 'Underload' display"	"Abilita la visualizzazione Sottocarico"	"checkbox"
"Enable delayed loading of tasklists"	"Abilita caricamento ritardato delle liste di compiti"	"checkbox"
"Enable Editing"	"Permettere la modifica"	"tooltip"
"Enable full row selection"	"Abilita la selezione completa della riga"	"checkbox"
"Enable Logging"	"Abilita registrazione"	"menu"
"Enable sorting by clicking on column headers"	"Abilita l'ordinamento facendo clic sulle intestazioni di colonna"	"checkbox"
"Enable support for Right-to-Left (RTL) user input"	"Abilita il supporto all'inserimento da destra a sinistra (RTL)"	"checkbox"
"Enable window fading when showing dialog boxes"	"Abilita dissolvenza delle finestre di dialogo"	"checkbox"
"Encrypt Tasklist"	"Crittogra&fa la lista di compiti"	"menu"
"End after"	"Fine dopo"	"checkbox"
"End Date"	"Data fine"	"text"
"End of Last Month"	"Fine del mese scorso"	"menu"
"End of Last Week"	"Fine della scorsa settimana"	"menu"
"End of Last Year"	"Fine dell'anno scorso"	"menu"
"End of Next Month"	"Fine del mese successivo"	"menu"
"End of Next Week"	"Fine della settimana successiva"	"menu"
"End of Next Year"	"Fine dell'anno successivo"	"menu"
"End of This Month"	"Fine di questo mese"	"menu"
"End of This Week"	"Fine di questa settimana"	"menu"
"End of This Year"	"Fine di questo anno"	"menu"
"End Time"	"Ora fine"	"text"
"Enter Password"	"Inserire la password"	"label"
"Enter the password for encrypting this tasklist and then confirm it."	"Inserire la password da usare per crittografare questa lista di compiti e confermarla."	"label"
"Entry ID"	"ID voce"	"text"
"equals"	"uguale"	"text"
"Error"	"Errore"	"menu"
"Est."	"Stima"	"text"
"Est: %s"	"Stima: %s"	"text"
"Every"	"Ogni"	"radiobutton"
"Every weekday"	"Ogni giorno lavorativo"	"radiobutton"
"Exit"	"&Esci"	"menu"
"Exit ToDoList"	"Esci da ToDoList"	"menu"
"Expand"	"&Espandi"	"menu"
"Expand all tasks"	"Espandi tutti i compiti"	"checkbox"
"Expand Task"	"Espandi compito"	"tooltip"
"Expiry Time"	"Ora scadenza"	"text"
